# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
797.4000 M3$12 10000 90 77.4000 s2 p101 58 N s2->s29->s46->s11->c154->c126->c165->s44->s88->s79->s49->s63->s76->c166->c197->c141->s6->s77->c178->c216->c136->c177->s83->s37->s66->s56->c118->c114->c240->c185->c224->c119->c116->c107->c148->c236->c253->c204->c139->c120->c156->c123->c151->c159->c209->c250->c205->c195->c192->c187->c128->c130->c174->c222->c162->c108->c221->c235->c115->c237->c122->s62->c208->c142->c117->s21->c134->c124->c167->c173->c245->c206->c137->c199->s19->s38->s4->c169->s93->s18->s65->s45->s86->s60->c112->c171->c200->s73->s25->s40->p101
797.4000 M47$12 10000 89 77.4000 s46 p101 58 N s46->s29->s2->c154->c126->c165->s44->s88->s79->s49->s63->s76->c166->c197->c141->s6->s77->c178->c216->c136->c177->s83->s37->s66->s56->c118->c114->c240->c185->c224->c119->c116->c107->c148->c236->c253->c204->c139->c120->c156->c123->c151->c159->c209->c250->c205->c195->c192->c187->c128->c130->c174->c222->c162->c108->c221->c235->c115->c237->c122->s62->c208->c142->c117->s21->c134->c124->c167->c173->c245->c206->c137->c199->s19->s38->s4->c169->s93->s18->s65->s45->s86->s60->c112->c171->c200->s73->s25->s40->p101
797.4000 M48$12 10000 86 77.4000 s47 p101 58 N s47->c126->c165->s44->s88->s79->s49->s63->s76->c166->c197->c141->s6->s77->c178->c216->c136->c177->s83->s37->s66->s56->c118->c114->c240->c185->c224->c119->c116->c107->c148->c236->c253->c204->c139->c120->c156->c123->c151->c159->c209->c250->c205->c195->c192->c187->c128->c130->c174->c222->c162->c108->c221->c235->c115->c237->c122->s62->c208->c142->c117->s21->c134->c124->c167->c173->c245->c206->c137->c199->s19->s38->s4->c169->s93->s18->s65->s45->s86->s60->c112->c171->c200->s73->s25->s40->p101
797.4000 M30$12 10000 90 77.4000 s29 p101 58 N s29->s2->s46->s11->c154->c126->c165->s44->s88->s79->s49->s63->s76->c166->c197->c141->s6->s77->c178->c216->c136->c177->s83->s37->s66->s56->c118->c114->c240->c185->c224->c119->c116->c107->c148->c236->c253->c204->c139->c120->c156->c123->c151->c159->c209->c250->c205->c195->c192->c187->c128->c130->c174->c222->c162->c108->c221->c235->c115->c237->c122->s62->c208->c142->c117->s21->c134->c124->c167->c173->c245->c206->c137->c199->s19->s38->s4->c169->s93->s18->s65->s45->s86->s60->c112->c171->c200->s73->s25->s40->p101
803.1000 M46$13 10000 64 23.1000 s45 p100 59 N s45->s86->s60->s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c233->p100
803.1000 M39$13 10000 70 23.1000 s38 p100 59 N s38->s4->s19->c232->c220->s65->s45->s86->s60->s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c233->p100
803.1000 M40$13 10000 69 23.1000 s39 p100 59 N s39->c161->c226->s90->s81->c202->c198->s30->s42->s13->c144->s7->s60->s86->c112->c152->s84->s20->s71->c252->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c233->p100
803.1000 M8$13 10000 61 23.1000 s7 p100 59 N s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c233->p100
811.1000 M28$13 10000 44 31.1000 s27 p100 59 N s27->c129->c194->s23->s14->c157->c175->c191->c203->c132->c145->s50->c241->s54->s24->s34->s10->s3->s78->c244->c160->c113->s92->s75->c219->c197->c147->c181->s74->c130->c174->c128->c106->c118->s56->s83->s37->s66->c209->c192->c224->c119->c208->c233->p100
815.5000 M20$13 10000 76 35.5000 s19 p103 59 N s19->s38->s4->c232->c220->s65->s45->s86->s60->s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
815.5000 M21$13 10000 68 35.5000 s20 p103 59 N s20->s84->s30->s42->s13->c152->c170->s7->c144->c234->c198->s58->s71->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
815.5000 M14$13 10000 62 35.5000 s13 p103 59 N s13->s42->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
815.5000 M37$12 10000 67 95.5000 s36 p103 58 N s36->c164->c129->s23->s14->c157->c175->c191->c203->c132->c145->s50->c241->s54->s24->s34->s10->s3->s78->c244->c160->c113->s92->s75->c219->c197->c147->c181->s74->c130->c174->c128->c106->c118->s56->s83->s37->s66->c209->c192->c224->c119->c208->c233->c229->c253->c236->c228->c195->c250->c114->c187->c185->c222->c215->c159->c183->c188->s1->c201->c151->c120->c139->c204->c247->c243->c205->p103
815.5000 M5$13 10000 76 35.5000 s4 p103 59 N s4->s38->s19->c232->c220->s65->s45->s86->s60->s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
815.5000 M42$13 10000 71 35.5000 s41 p103 59 N s41->s43->s61->c170->s7->c144->c234->s42->s13->c152->c198->s30->s84->s20->s71->s58->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
815.5000 M31$13 10000 68 35.5000 s30 p103 59 N s30->s42->s13->c152->c170->s7->c144->c234->c198->s58->s84->s20->s71->c193->c217->s28->s59->s0->c238->s72->s51->c145->s50->c241->s10->s3->c113->s92->s75->c219->c147->c181->s74->c130->c174->c128->c221->c235->c108->c115->c162->c163->c249->c106->c118->c185->c114->c224->c119->c187->c222->s56->s83->s37->s66->c209->c192->c195->c253->c236->c229->c228->c204->c139->c120->c247->c243->c205->p103
830.5000 M48$13 10000 50 50.5000 s47 p101 59 N s47->s55->c126->s46->s11->c154->c150->s44->s88->s79->s49->s63->s76->c136->c147->c219->s75->s92->c113->s3->s10->c145->c175->c157->s14->s23->c191->c230->s0->s9->s59->s28->s89->c180->s84->s20->s30->s42->s13->c234->c144->s7->s60->s86->s45->c171->c200->s73->s25->s40->p101
830.5000 M37$13 10000 27 50.5000 s36 p101 59 N s36->c164->c129->s23->c230->s0->s9->s59->s28->s89->c180->s84->s20->s30->s42->s13->c234->c144->s7->s60->s86->s45->c171->c200->s73->s25->s40->p101
830.5000 M38$13 10000 58 50.5000 s37 p101 59 N s37->s66->s83->s56->c118->c114->c240->c185->c249->c130->c174->c222->c162->c108->c221->c235->c115->c163->c128->s74->c106->c197->c147->c219->s75->s92->c113->s3->s10->c145->c175->c157->s14->s23->c191->c230->s0->s9->s59->s28->s89->c180->s84->s20->s30->s42->s13->c234->c144->s7->s60->s86->s45->c171->c200->s73->s25->s40->p101
830.5000 M7$13 10000 41 50.5000 s6 p101 59 N s6->s77->c178->c166->c141->c147->c219->s75->s92->c113->s3->s10->c145->c175->c157->s14->s23->c191->c230->s0->s9->s59->s28->s89->c180->s84->s20->s30->s42->s13->c234->c144->s7->s60->s86->s45->c171->c200->s73->s25->s40->p101
840.0000 M38$14 10000 20 0.0000 s37 p100 60 N s37->s66->s83->s56->c224->c119->c114->c192->c222->c185->c240->c130->c174->c118->c187->c181->c195->c253->c229->c233->p100
840.0000 M41$14 10000 4 0.0000 s40 p101 60 N s40->s25->s73->c200->p101
840.0000 M42$14 10000 17 0.0000 s41 p101 60 N s41->s43->s61->c226->s13->s42->s30->s84->c140->s60->s86->s45->c171->c200->s73->s25->s40->p101
840.0000 M46$14 10000 7 0.0000 s45 p101 60 N s45->s86->c171->c200->s73->s25->s40->p101
840.0000 M47$14 10000 3 0.0000 s46 p102 60 N s46->s11->c150->p102
843.3000 M43$14 10000 49 3.3000 s42 p100 59 N s42->s13->c234->s7->s60->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->p100
843.3000 M26$14 10000 57 3.3000 s25 p100 59 N s25->s73->c200->c171->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->p100
843.3000 M50$14 10000 24 3.3000 s49 p100 59 N s49->c177->s77->s6->c136->c219->s75->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->p100
843.3000 M31$14 10000 50 3.3000 s30 p100 59 N s30->s42->s13->c234->s7->s60->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->p100
843.3000 M19$14 10000 56 3.3000 s18 p100 59 N s18->s93->s65->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->p100
847.3000 M18$14 10000 8 7.3000 s17 p101 59 N s17->s97->c206->c199->c137->c220->c227->s40->p101
851.0000 M45$14 10000 42 11.0000 s44 p101 59 N s44->s88->s79->s49->c177->s77->s6->c136->c219->s75->s92->c113->s3->s10->s34->s24->s54->c132->s50->c145->c241->s51->s72->c217->s0->s9->s59->s28->s89->c140->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
851.0000 M11$14 10000 30 11.0000 s10 p101 59 N s10->s3->s34->s24->s54->c132->s50->c145->c241->s51->s72->c217->s0->s9->s59->s28->s89->c140->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
851.0000 M4$14 10000 30 11.0000 s3 p101 59 N s3->s10->s34->s24->s54->c132->s50->c145->c241->s51->s72->c217->s0->s9->s59->s28->s89->c140->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
851.0000 M27$13 10000 31 71.0000 s26 p101 58 N s26->c175->c164->c129->c168->s23->s14->c157->c191->c241->s51->s72->c217->s0->s9->s59->s28->s89->c140->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
851.0000 M29$14 10000 15 11.0000 s28 p101 59 N s28->s89->c140->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
853.2000 M32$14 10000 45 13.2000 s31 p103 59 N s31->s52->s95->c216->c126->c154->s44->s88->s79->s49->c177->s77->s6->c136->c219->s75->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M21$14 10000 64 13.2000 s20 p103 59 N s20->s84->s30->s42->s13->c234->s7->s60->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M10$14 10000 53 13.2000 s9 p103 59 N s9->s0->s59->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M44$14 10000 64 13.2000 s43 p103 59 N s43->s41->s61->c226->s13->s42->s30->s84->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M2$14 10000 3 13.2000 s1 p103 59 N s1->c201->c151->p103
853.2000 M15$14 10000 52 13.2000 s14 p103 59 N s14->s23->c191->c194->c238->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M7$14 10000 33 13.2000 s6 p103 59 N s6->c136->c219->s75->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
853.2000 M28$14 10000 57 13.2000 s27 p103 59 N s27->c155->c129->c164->s23->s14->c157->c203->c168->c238->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c147->c118->s56->s83->s37->s66->c209->c159->c166->c141->c181->c192->c224->c119->c114->c233->c229->c253->c195->c228->c156->c120->c139->c204->c247->c236->c205->c151->p103
858.7000 M20$14 10000 61 18.7000 s19 p100 59 N s19->s38->c137->c220->c227->s40->s25->s73->c171->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->c217->s72->c238->c194->c191->c129->c164->s23->s14->c168->c203->c157->c132->s54->s24->s34->s10->s3->c113->s92->s75->c219->c197->c106->c147->c118->s56->s83->s37->s66->c209->c159->c166->c228->c253->c229->c148->c208->p100
858.8000 M22$14 10000 69 18.8000 s21 p103 59 N s21->c134->c232->c231->c110->s22->c173->c169->s4->s38->c137->c220->c227->s40->s25->s73->c171->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->c217->s72->c238->c194->c191->c129->c164->s23->s14->c168->c203->c157->c132->s54->s24->s34->s10->s3->c113->s92->s75->c219->c197->c106->c147->c118->s56->s83->s37->s66->c209->c159->c166->c228->c156->c188->c205->c151->p103
858.8000 M27$14 10000 33 18.8000 s26 p103 59 N s26->c175->c164->c129->s23->s14->c157->c132->s54->s24->s34->s10->s3->c113->s92->s75->c219->c197->c106->c147->c118->s56->s83->s37->s66->c209->c159->c166->c228->c156->c188->c205->c151->p103
858.8000 M39$14 10000 60 18.8000 s38 p103 59 N s38->c137->c220->c227->s40->s25->s73->c171->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->c217->s72->c238->c194->c191->c129->c164->s23->s14->c168->c203->c157->c132->s54->s24->s34->s10->s3->c113->s92->s75->c219->c197->c106->c147->c118->s56->s83->s37->s66->c209->c159->c166->c228->c156->c188->c205->c151->p103
858.9000 M10$13 10000 31 78.9000 s9 p104 58 N s9->s0->s59->s28->c217->c193->s71->s84->s20->s30->s42->s13->c152->c170->s7->s60->s86->s45->c171->c112->c227->c200->p101->s40->s25->s96->c214->c211->c248->c105->c189->p104
858.9000 M22$13 10000 30 78.9000 s21 p104 58 N s21->c134->c124->c167->c173->c245->c206->c137->c199->s19->s38->s4->c169->s93->s18->s65->s45->s86->s60->c112->c171->c200->s73->s25->s96->c214->c223->c109->c105->c189->p104
858.9000 M22$12 10000 24 138.9000 s21 p104 57 N s21->c117->s22->c231->c212->c232->s4->s38->c199->c137->s17->c227->c133->c125->c176->c239->c248->c153->c214->s96->s25->s73->c105->c189->p104
858.9000 M23$13 10000 23 78.9000 s22 p104 58 N s22->c110->c212->c232->c220->s65->s45->s86->s60->s7->c112->c171->c227->c200->p101->s40->s25->s96->c214->c211->c248->c105->c189->p104
858.9000 M1$12 10000 25 138.9000 s0 p104 57 N s0->s9->s59->s28->s91->c169->s93->s18->s65->s45->s86->s60->s7->c144->c234->s61->s41->c112->c171->s73->s25->s96->c214->c105->c189->p104
858.9000 M35$11 10000 45 198.9000 s34 p104 56 N s34->s10->s3->s78->s24->s54->c155->c145->s50->c244->c164->s14->s23->c157->c129->c111->c194->c238->s0->s9->s59->s28->s89->c208->s84->s20->s30->s42->s13->c152->s7->s60->s86->s45->c200->s73->s25->s96->c214->c211->c109->c207->c171->c105->c189->p104
858.9000 M49$13 10000 29 78.9000 s48 p104 58 N s48->s15->c202->c198->s30->s42->s13->c144->s7->s60->s86->s45->c171->c227->c200->s73->s25->s40->c176->c239->c133->c184->c143->c125->c172->c210->c254->c105->c189->p104
858.9000 M17$11 10000 49 198.9000 s16 p104 56 N s16->c113->c213->c241->s10->s3->s34->s24->s54->s78->c155->c145->s50->c244->c164->s14->s23->c157->c129->c111->c194->c238->s0->s9->s59->s28->s89->c208->s84->s20->s30->s42->s13->c152->s7->s60->s86->s45->c200->s73->s25->s96->c214->c211->c109->c207->c171->c105->c189->p104
858.9000 M41$12 10000 14 138.9000 s40 p104 57 N s40->s25->s73->c200->s45->s86->s60->s7->c152->s61->s41->c171->c105->c189->p104
858.9000 M41$13 10000 7 78.9000 s40 p104 58 N s40->s25->s96->c214->c248->c105->c189->p104
858.9000 M29$13 10000 28 78.9000 s28 p104 58 N s28->c217->c193->s71->s84->s20->s30->s42->s13->c152->c170->s7->s60->s86->s45->c171->c112->c227->c200->p101->s40->s25->s96->c214->c211->c248->c105->c189->p104
858.9000 M6$10 10000 59 258.9000 s5 p104 55 N s5->c126->c150->c166->s44->s69->c165->c219->s92->c113->s34->s10->s3->s78->s24->s54->c155->c145->s50->c244->c175->c168->c191->s14->s23->c111->s27->c132->c230->s33->c202->s57->c140->c138->s20->s84->s30->s42->s13->c152->s61->s41->c112->s7->s60->s86->s45->c200->s73->s25->s40->c248->c239->c153->c214->s96->c211->c105->c189->p104
858.9000 M42$12 10000 17 138.9000 s41 p104 57 N s41->s43->s61->c112->s7->s60->s86->s45->c200->s73->s25->s96->c214->c207->c171->c105->c189->p104
858.9000 M19$12 10000 13 138.9000 s18 p104 57 N s18->s93->s65->s45->s86->s60->s7->c152->s61->s41->c171->c105->c189->p104
858.9000 M30$11 10000 60 198.9000 s29 p104 56 N s29->s2->s46->c150->c166->s44->s69->c165->c219->s92->c113->s34->s10->s3->s78->s24->s54->c155->c145->s50->c244->c175->c168->c191->s14->s23->c111->s27->c132->c230->s33->c202->s57->c140->c138->s20->s84->s30->s42->s13->c152->s61->s41->c112->s7->s60->s86->s45->c200->s73->s25->s40->c248->c239->c153->c214->s96->c211->c105->c189->p104
865.0000 M16$14 10000 15 25.0000 s15 p101 59 N s15->s48->c198->s30->s42->s13->c234->s7->s60->s86->s45->c171->s73->s25->s40->p101
877.4000 M36$14 10000 40 37.4000 s35 p102 59 N s35->s67->s0->s9->s59->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c106->c136->s63->s79->s49->s76->s88->s44->s69->c182->c126->c154->c216->p102
877.4000 M25$14 10000 29 37.4000 s24 p102 59 N s24->s34->s10->s3->s78->s54->c160->c244->c213->c113->s92->s75->c219->c197->c106->c136->s6->s77->c177->s49->s79->s63->s88->s44->s69->c182->c126->c154->c216->p102
877.4000 M14$14 10000 45 37.4000 s13 p102 59 N s13->s42->s30->s84->c140->s89->s28->s59->s0->s9->c230->c217->s72->s51->c241->c145->s50->c132->s54->s24->s34->s10->s3->s78->c244->c160->c213->c113->s92->s75->c219->c197->c106->c136->s63->s79->s49->s76->s88->s44->s69->c182->c126->c154->c216->p102
877.4000 M5$14 10000 56 37.4000 s4 p102 59 N s4->s38->c137->c220->c227->s40->s25->s73->c171->s45->s86->s60->s7->c234->s13->s42->s30->s84->c140->s89->s28->s59->s0->c217->s72->c238->c194->c191->c129->c164->s23->s14->c168->c203->c157->c132->s54->s24->s34->s10->s3->c113->s92->s75->c219->c136->s63->s79->s49->s76->s88->s44->s69->c182->c165->c216->p102
878.9000 M1$14 10000 21 38.9000 s0 p104 59 N s0->s9->s59->s28->s89->c140->s30->s84->s20->s71->s58->c138->c193->c198->s81->s90->c161->c246->c149->c189->c186->p104
